video_id,Question,Answer Options,Category
1bd5a43c-9476-4491-b82e-6b02aeee2231,"Why did I insert the collection swab into the right nostril while performing the COVID-19 test, given the observed changes in my attention?","A: I was following the instructions in the manual that I had read earlier.
B: I was distracted by the testing tube and accidentally inserted it instead of the swab.
C: I was ensuring that the swab reached the correct spot by focusing on the nostril area.
D: I was mimicking someone else's actions as they were demonstrating the process.
E: I was trying to quickly finish the test without paying much attention.",Medical Area
4a10d608-6712-4f08-aa69-1cfd4541dd6c,What did I look at after slicing the spring onions on the counter top with a knife?,"A: The bowl containing garlic
B: The saucepan on the cooker
C: The sink
D: The tripod-mounted camera
E: The kitchen cabinet",Kitchen
d3514422-dbe7-4f34-89a6-4aac0e12584b,"Why did the woman H point towards the paper on the table while C and she were both staring at it, considering the shifts in their attention?","A: She was trying to draw C's attention to a specific detail on the paper that required immediate action.
B: She was distracted by an object near the zipper bag and used the paper as a reference point.
C: She was mimicking C's gaze behavior, thinking he would follow her finger to another location.
D: She was preparing to open the zipper bag and used the paper as a distraction.
E: She was checking if C had noticed something important on the paper before proceeding.",Others
c30c1104-b238-4dcf-891b-1160ede92723,"In Frame 3, where is the speed shifter relative to my gaze and the bicycle's frame?","A: The speed shifter is on the left side of the bicycle frame, slightly below my current fixation point.
B: The speed shifter is near the top tube of the bicycle frame, directly in line with my current fixation point.
C: The speed shifter is on the right side of the bicycle frame, slightly above my current fixation point.
D: The speed shifter is near the bottom bracket of the bicycle frame, to the right of my current fixation point.
E: The speed shifter is on the seat stay of the bicycle frame, to the left of my current fixation point.",Garage
ab4b4145-563f-42f9-bfb6-97b48bdaa2c7,Where is the spoon I just used to stir the coffee located relative to my current fixation?,"A: The spoon is in the kitchen sink, to the left of my current fixation.
B: The spoon is on the countertop, behind my current fixation.
C: The spoon is in the kitchen sink, to the right of my current fixation.
D: The spoon is on the stove, in front of my current fixation.
E: The spoon is in the kitchen sink, directly below my current fixation.",Kitchen
4af687ac-9602-48b9-acaf-c0085bc2fe53,"Where is the object I focused on the most in Frame 2, and what is its relative position to the cutting board?","A: The recipe instruction paper, located to the left of the cutting board.
B: The tomato, placed on the cutting board, slightly above my gaze focus.
C: The knife, positioned near the cutting board, below my current fixation.
D: The recipe instruction paper, situated directly under my gaze, to the left of the cutting board.
E: The cutting board, with the tomato on it, to the right of my current fixation.",Kitchen
19912997-45b4-4c43-8209-7599079d8eed,Where is the mixing bowl relative to my gaze when I crack the egg into it?,"A: The mixing bowl is on the countertop, directly in front of my current fixation.
B: The mixing bowl is on the stove, slightly to the left of my current fixation.
C: The mixing bowl is on the countertop, to the right of my current fixation.
D: The mixing bowl is on the countertop, slightly behind and to the left of my current fixation.
E: The mixing bowl is on the countertop, slightly in front and to the left of my current fixation.",Kitchen
e26a1515-2609-42c3-a2d2-68b37cc0b4d6,"Why did I repeatedly dice the cucumber into smaller pieces with a knife, given the observed changes in my attention?","A: I was ensuring that the cucumber pieces were uniform for better mixing.
B: I was distracted by the tomatoes and kept adjusting them on the cutting board.
C: I was checking if the diced cucumber would fit into the Ziploc bag.
D: I was trying to hide the cucumber from others by making it too small.
E: I was preparing the cucumber for a different recipe that required very small pieces.",Kitchen
d19b9b06-2156-4bda-b96f-b6c50e48e0da,"Why did I place both hands on the patient's chest while performing CPR, given the observed changes in my attention?","A: I was ensuring proper compression depth by focusing on the alignment of my hands.
B: I was distracted by the equipment around me and needed to refocus on the task.
C: I was checking for a pulse with my fingers before compressing.
D: I was trying to communicate with someone nearby for assistance.
E: I was preparing to check the patient's breathing.",Medical Area
1831d594-72a4-42ba-9828-177bfb8b6e21,"In Frame 4, where is the swab relative to my gaze and other objects on the table?","A: The swab is in the foil pack, directly under my gaze and to the left of the scissors.
B: The swab is in the foil pack, slightly above my gaze and to the right of the test tube holder.
C: The swab is in the foil pack, directly under my gaze and to the right of the scissors.
D: The swab is in the foil pack, slightly below my gaze and to the left of the test tube.
E: The swab is in the foil pack, directly under my gaze and between the test tube and the scissors.",Others
30294c41-c90d-438a-af19-c1c74787d06b,"Why did lady Z pour the beverage into the cups while organizing them, given the observed changes in my attention?","A: She was preparing for a social gathering and wanted to ensure everyone had a drink.
B: She noticed I was looking at the cups and decided to fill them up as a gesture of hospitality.
C: She was following a routine task and didn't pay much attention to my gaze.
D: She saw that the cups were empty and instinctively filled them without noticing my gaze.
E: She was trying to signal me to start eating by filling the cups.",Kitchen
3059469a-03fc-4ae0-bbf7-b08187d1b290,What did I look at immediately after checking the temperature of the skillet for the first time?,"A: The oil bottle on the stove top.
B: The sink to wash my hands.
C: The kitchen towel hanging nearby.
D: The control panel of the stove.
E: The countertop near the sink.",Kitchen
a57a2fd6-18dd-446e-b11c-fe8b127ebb5b,"Why did I check the recipe instruction on my phone while getting ingredients from the kitchen cabinet, given the observed changes in my attention?","A: I was ensuring that I had all the necessary ingredients before proceeding with the recipe.
B: I was distracted by a notification on my phone and lost track of what I was doing.
C: I was verifying the next steps in the recipe to make sure I grabbed the correct items.
D: I was checking social media updates while multitasking in the kitchen.
E: I was trying to remember the exact measurements for each ingredient.",Kitchen
442c74f8-4d52-4f78-bf23-f8741d9b3f45,What did I look at immediately after getting the tomato from the counter top?,"A: The recipe on the paper.
B: The chopping board.
C: The knife in the drawer.
D: The bowl in the cabinet.
E: The egg crate.",Kitchen
952ca52f-91d7-40a8-b254-affcc831112a,Where is the object I focused on while dicing celery with a knife relative to the stove and the skillet?,"A: The celery is on the counter, to the left of the stove and below the skillet.
B: The celery is on the counter, to the right of the stove and above the skillet.
C: The celery is on the counter, to the left of the stove and in front of the skillet.
D: The celery is on the counter, to the right of the stove and behind the skillet.
E: The celery is on the counter, to the left of the stove and beside the skillet.",Kitchen
642aefe6-1639-4331-a175-ce03faaecc04,"Why did Man A shuffle the cards while organizing them, given the observed changes in my attention?","A: He was ensuring the cards were mixed thoroughly to make the game fair.
B: He was distracted by the nylon on the table and kept adjusting it.
C: He was checking if any specific card was missing from the deck.
D: He was trying to impress me with his shuffling skills.
E: He was preparing the cards for a trick.",Living Room
ca360201-f003-44c5-ab2b-2487cdec5e1a,"Why did I apply the chain lube on the rollers while working on the bicycle, given the observed changes in my attention?","A: I was distracted by the tools on the table and accidentally spilled the lube.
B: I was ensuring that each roller received an even coating to reduce friction during cycling.
C: I was checking if the chain was properly aligned before applying any lube.
D: I was trying to impress someone nearby with my bike maintenance skills.
E: I was preparing the chain for a different type of lubricant.",Garage
68c657c5-24e9-4a8a-80a4-3f1fa7bf0ae3,Where is the instruction manual relative to my gaze when I am reading it for the third time?,"A: The instruction manual is on the table, slightly to the left of my current fixation.
B: The instruction manual is on the table, directly under my current fixation.
C: The instruction manual is on the table, slightly to the right of my current fixation.
D: The instruction manual is on the table, in front of the test plate and to the left of my current fixation.
E: The instruction manual is on the table, behind the test plate and to the right of my current fixation.",Others
7d8b9b9f-7781-4357-a695-c88f7c7f7591,Where is the card that I picked up relative to my gaze direction and the position of the woman X?,"A: The card is in front of me, slightly to the right of my current gaze direction, and closer than the woman X.
B: The card is on the table, directly under my gaze, and to the left of the woman X.
C: The card is in my hand, aligned with my gaze direction, and further away from the woman X.
D: The card is on the table, to the left of my gaze direction, and closer than the woman X.
E: The card is in front of me, slightly to the left of my current gaze direction, and closer than the woman X.",Living Room
566ad4e5-1ce4-4679-9d19-ef63072c848c,Where is the sachet that man Y took relative to your current gaze direction in Frame 9?,"A: The sachet is on the table, directly in front of my current gaze direction.
B: The sachet is on the table, to the left of my current gaze direction.
C: The sachet is on the table, to the right of my current gaze direction.
D: The sachet is on the floor, behind my current gaze direction.
E: The sachet is on the table, slightly above and to the left of my current gaze direction.",Others
dcca4382-3494-4bb2-b79a-0e514513895e,What did I look at immediately after adding cooking oil to the skillet?,"A: The countertop where the soy sauce is located.
B: The electric stove controls.
C: The noodles in the skillet.
D: The bottle of cooking oil on the countertop.
E: The mix of ingredients on the counter.",Kitchen
7130970c-73d9-413d-964e-167696280422,"Why did I pour frothed milk from the pot into the coffee in the mug, given the observed changes in my attention?","A: I was ensuring the coffee had the right temperature by adding warm milk.
B: I was distracted by the steam wand and forgot to check the milk's consistency.
C: I was focusing on achieving the perfect balance of flavors for the latte.
D: I was trying to clean up the kitchen counter after using the espresso machine.
E: I was preparing to serve the coffee immediately without mixing it properly.",Kitchen
7eaebd26-b486-4f5f-9882-8de183348c99,Where is the paper relative to my gaze direction and the playing cards I am holding?,"A: The paper is on the couch, to the left of my current gaze direction and below the playing cards I am holding.
B: The paper is on the floor, in front of my current gaze direction and beside the playing cards I am holding.
C: The paper is on the couch, directly under my current gaze direction and next to the playing cards I am holding.
D: The paper is on the couch, to the right of my current gaze direction and above the playing cards I am holding.
E: The paper is on the table, behind my current gaze direction and separate from the playing cards I am holding.",Living Room
8455478f-ddba-4c24-a9a9-a05595643751,"Why did I arrange the game tokens on the table while playing, given the observed changes in my attention?","A: I was trying to signal a secret message to another player by arranging the tokens.
B: I was organizing the tokens to keep track of the game's progress and score.
C: I was distracted by the movement of other players and accidentally moved the tokens.
D: I was mimicking the actions of the man Y who picked up a token earlier.
E: I was preparing for a trick play by rearranging the tokens.",Living Room
9abb07b4-f708-4571-8a82-d5baf748980d,Where is the sugar container relative to my gaze and other objects on the countertop?,"A: The sugar container is to the right of the milk jar, slightly below my current fixation.
B: The sugar container is next to the teabag box, directly in line with my current fixation.
C: The sugar container is near the sink, to the left of my current fixation.
D: The sugar container is beside the mug, above my current fixation.
E: The sugar container is on the countertop, to the right of the electric kettle and slightly below my current fixation.",Kitchen
dafc891e-05f0-4734-88c6-1f818ac67a23,What did the viewer look at immediately after moving jigsaw pieces from her left hand to the first bowl?,"A: The second box
B: The puzzle pieces on her left hand
C: The table where she previously placed pieces
D: The sink area in the background
E: The microwave",Others
566ad4e5-1ce4-4679-9d19-ef63072c848c,"Why did I take the cards from the box while organizing them, given the observed changes in my attention?","A: I was preparing to shuffle the cards for a game, as my gaze shifted towards the box.
B: I was distracted by the cards on the table and decided to add more to the pile.
C: I was checking if any specific card was missing from the deck, as my gaze focused on the box.
D: I was trying to hide certain cards from the others, as my gaze moved away from the box.
E: I was preparing the cards for a trick, as my gaze lingered on the box.",Others
44d3ef02-cfe2-48e1-bd86-91ea242d5bbc,What did the viewer look at immediately after picking up two cards from the table with her left hand?,"A: The television screen
B: The man X's face
C: The orange water bottle on the table
D: The cards in her own hands
E: The window blinds",Living Room
2bb31b69-fcda-4f54-8338-f590944df999,Where is the object that you focused on the most during Frame 7 relative to other objects in the scene?,"A: The object I focused on the most is the cards held by A lady X, which are located directly in front of her and slightly to the left of my current fixation.
B: The object I focused on the most is the couch, which is positioned behind A lady X and to the right of the plant.
C: The object I focused on the most is the plant, which is situated to the right of A lady X and near the wall.
D: The object I focused on the most is the floor, which is beneath the rug and extends to the bottom of the frame.
E: The object I focused on the most is the rug, which is under the cards and spans across the center of the scene.",Others
11b8d7e3-9c5e-4652-84ef-91504a07f332,What did I look at before adding salt to the mixing bowl?,"A: The skillet with butter
B: The countertop where the salt is located
C: The egg mixture in the bowl
D: The cabinet for tomatoes
E: The cutting board with ingredients",Kitchen
9ca2dc18-2c57-44cb-8c91-4b8b5c7ca223,"Why did I drop the cards box on the table near man A, given the observed changes in my attention?","A: I was trying to signal man B that it was his turn to handle the pack.
B: I was ensuring that man A could easily access the box for the next step.
C: I was distracted by the phone on the table and wanted to clear space.
D: I was preparing to leave the room and needed to place the box somewhere.
E: I was checking if the box was properly sealed before handing it over.",Living Room
5a6cc114-5581-4e04-9c60-843e6248da99,Where is the card that you focused on for the longest time relative to the other cards on the carpet?,"A: The card is near the center of the carpet, slightly above the cards I looked at earlier.
B: The card is towards the bottom right corner of the carpet, next to the cards I glanced at briefly.
C: The card is in the middle of the carpet, below the cards I frequently gazed upon.
D: The card is on the left side of the carpet, adjacent to the cards I occasionally looked at.
E: The card is near the top left corner of the carpet, far from the cards I concentrated on.",Living Room
8455478f-ddba-4c24-a9a9-a05595643751,"Where is the object that the person I am currently looking at interacting with, relative to their position and other objects on the table?","A: The can of drink is in front of the woman X, to the left of her right hand as she takes a drink.
B: The phone is near the center of the table, to the right of the man W as he shares cards.
C: The bowl of vegetables is on the far side of the table, to the left of the woman A as she adjusts her watch.
D: The card is close to the man Z, slightly to his right as he slips it towards himself.
E: The watch is on the wrist of the woman X, to the right of the can of drink as she adjusts it.",Others
7eaebd26-b486-4f5f-9882-8de183348c99,"Why did man X repeatedly put playing cards on the couch while C was holding cards, given the observed changes in attention?","A: Man X was trying to distract C by placing cards randomly.
B: Man X was following a specific pattern or rule for distributing the cards.
C: Man X was checking if any specific card was missing from his deck.
D: Man X was attempting to create a visual trap with the cards' arrangement.
E: Man X was mimicking C's actions to establish a social connection.",Living Room
979fd973-086f-420e-b3af-9718eb171258,What did I look at after unwrapping the COVID test indicator?,"A: The scissors on the table.
B: The ziplock bag for disposal.
C: The COVID test swab package.
D: The camera setup in the room.
E: The person standing in the background.",Medical Area
dafc891e-05f0-4734-88c6-1f818ac67a23,Where is the box I focused on most relative to the jigsaw pieces and the phone after I moved it with my left hand?,"A: The box is to the left of the jigsaw pieces and above the phone.
B: The box is to the right of the jigsaw pieces and below the phone.
C: The box is to the left of the jigsaw pieces and below the phone.
D: The box is to the right of the jigsaw pieces and above the phone.
E: The box is directly in front of the jigsaw pieces and next to the phone.",Others
bb0cce4d-4433-4e2b-9d73-be77918f2069,"In Frame 4, where is the onion relative to my gaze direction as I add it to the skillet on the stove?","A: The onion is on the cutting board, directly in front of my current fixation.
B: The onion is on the countertop, to the left of my current fixation.
C: The onion is on the cutting board, slightly to the right of my current fixation.
D: The onion is on the plate, behind my current fixation.
E: The onion is on the cutting board, to the left of the skillet and my current fixation.",Kitchen
2ef42b62-0ad8-442f-b868-7df6b5d54714,"Where is the degreaser relative to my gaze direction when I first look for it, and how does its position compare to the red bicycle frame?","A: The degreaser is on the table, slightly to the left of my gaze direction, and it is positioned behind the red bicycle frame.
B: The degreaser is on the floor, directly in line with my gaze direction, and it is located under the red bicycle frame.
C: The degreaser is on the table, slightly to the right of my gaze direction, and it is positioned in front of the red bicycle frame.
D: The degreaser is on a shelf, above my gaze direction, and it is located to the left of the red bicycle frame.
E: The degreaser is on the table, slightly to the left of my gaze direction, and it is positioned in front of the red bicycle frame.",Garage
b70b1c34-46b6-49af-bddb-505dc7738f96,"Where is the object that you focused on the most while opening the box, and what is its relative position to the television?","A: The object is inside the box, directly below the television screen.
B: The object is outside the box, to the left of the television screen.
C: The object is inside the box, to the right of the television screen.
D: The object is inside the box, in front of the television screen.
E: The object is inside the box, behind the television screen.",Living Room
15dcfdff-0f28-4e3f-8902-e00227c377a2,What did I look at after checking if the patient was breathing for the second time?,"A: The bystanders to ask for help
B: The center of the patient's chest
C: My hands as I interlaced my fingers
D: The patient's neck and shoulders
E: The floor near the patient",Medical Area
fb626925-969e-48ea-aeda-ef99300fb8f7,What did I look at immediately after turning on the heat of the electric kettle?,"A: The cup in the cabinet.
B: The tea bag in the cabinet.
C: The sugar on the countertop.
D: The spoon in the drawer.
E: The kettle as it started to boil.",Kitchen
6bc7a29f-3397-4549-9ee2-d98fa93da873,"Why did I add oil into the skillet while heating it on the stove, given the observed changes in my attention?","A: I was preparing to cook vegetables by ensuring the skillet was properly oiled.
B: I was distracted by the other ingredients and accidentally added oil instead of another item.
C: I was checking if the heat was sufficient for frying by observing the oil's behavior.
D: I was trying to prevent the skillet from overheating by adding a cooling agent.
E: I was mimicking the actions of the person next to me who was also cooking.",Kitchen
dc8cdafd-9424-49b5-a78c-a88ae6d2cd54,Where is the saucepan I am looking at relative to the stove and other objects in the scene?,"A: The saucepan is on the front right burner of the stove, directly below my gaze fixation.
B: The saucepan is on the back left burner of the stove, slightly to the left of my current fixation.
C: The saucepan is on the front left burner of the stove, to the left of the frying pan and aligned with my gaze direction.
D: The saucepan is on the back right burner of the stove, behind my current fixation and near the wall.
E: The saucepan is on the front right burner of the stove, to the right of the frying pan and aligned with my gaze direction.",Kitchen
979fd973-086f-420e-b3af-9718eb171258,What did the viewer look at immediately after unwrapping the COVID test indicator?,"A: The scissors on the table.
B: The COVID test swab package.
C: The ziplock bag for disposal.
D: The camera setup in the background.
E: The COVID test vial.",Medical Area
a7be6dfb-e765-4698-973b-37f222746116,"Why did I pick food from the sachet while eating, given the observed changes in my attention?","A: I was distracted by the cat and kept looking at it.
B: I was checking if there were any specific snacks left in the sachet.
C: I was trying to share the food with man Z as he was talking.
D: I was ensuring that the food was evenly distributed among the group.
E: I was preparing for a sudden change in the game dynamics.",Kitchen
19912997-45b4-4c43-8209-7599079d8eed,What did I look at immediately after cracking the egg into the mixing bowl?,"A: The crate of eggs
B: The sink
C: The stove knob
D: The whisk
E: The salt container",Kitchen
9c5b7322-d1cc-4b56-ae9d-85831f28fac1,What did the viewer look at immediately after C hit the table with his right hand?,"A: The cards in his hands
B: Woman X's phone
C: The manual on the table
D: Woman X's face
E: The door in the background",Living Room
b3937482-c973-4263-957d-1d5366329dad,What did the viewer look at immediately after picking cards from person P?,"A: The dice held by person P.
B: The food on the plate in front of person D.
C: The container that person D had just dropped on the table.
D: The paper that person P picked up.
E: The spoon that person D was using.",Living Room
869a2290-5509-49d0-8cc6-e0a0230790d3,What did the viewer look at immediately after adjusting the camera?,"A: The television
B: The yoga mat
C: The floor
D: The room around them
E: The window",Living Room
2f61dd27-2ad2-4029-b36d-19a02ae8feec,Where is the object I focused on while checking the paper recipe relative to the pot of noodles?,"A: The paper recipe is on the countertop, to the right of the pot of noodles and slightly in front of my current fixation.
B: The paper recipe is on the countertop, behind the pot of noodles and to the left of my current fixation.
C: The paper recipe is on the countertop, to the left of the pot of noodles and directly under my current fixation.
D: The paper recipe is on the countertop, in front of the pot of noodles and to the right of my current fixation.
E: The paper recipe is on the countertop, to the right of the pot of noodles and directly under my current fixation.",Kitchen
de9efe94-a548-4e07-8a37-7a60abb40dac,Where is the paper recipe located relative to my gaze when I check it on the countertop?,"A: The paper recipe is directly in front of my current fixation, slightly to the left.
B: The paper recipe is on the countertop, to the right of my current fixation.
C: The paper recipe is on the countertop, behind my current fixation.
D: The paper recipe is on the countertop, to the left of my current fixation and below the shelf.
E: The paper recipe is on the countertop, in front of my current fixation and near the sink.",Kitchen
07433534-77d9-452d-a1b6-f33ed24f67c6,"Why did I get the fork from the cabinet while preparing the dish, given the observed changes in my attention?","A: I was distracted by the clutter on the countertop and needed a tool to organize it.
B: I intended to stir the ingredients in the bowl after adding the tomato sauce.
C: I wanted to taste the mixture before adding more ingredients.
D: I was mimicking someone else's actions as they were cooking nearby.
E: I was looking for a spoon but grabbed a fork by mistake.",Kitchen
eaa6d996-c634-4488-9f7b-fe5487202f63,"Where is the object I am currently looking at, and what is its relative position to the tire I am holding?","A: The object I am looking at is a tool on the floor, directly in front of the tire.
B: The object I am looking at is a bike air pump, positioned to the left of the tire.
C: The object I am looking at is a dust cap, located near the valve stem of the tire.
D: The object I am looking at is a bike rim, situated behind the tire.
E: The object I am looking at is a bottle of glue, placed to the right of the tire.",Garage
084fe4d0-b55d-4de4-a26d-32d7735e9621,What did I look at immediately after spreading the omelet with chopsticks?,"A: The plate in the cabinet.
B: The stove heat controls.
C: The sink area.
D: The countertop near the cutting board.
E: The refrigerator.",Kitchen
8671219e-79fe-487b-b62e-0bc080088127,What did I look at after adding tea leaves to the tea?,"A: The sieve on the counter.
B: The milk in the pot.
C: The cooker's heat settings.
D: The spoon for stirring.
E: The recipe paper.",Kitchen
2bb5ab9f-0fa9-4eeb-b550-9b7a9bffe3ee,Where is the test tube holder relative to my gaze when I unbox it from the COVID test pack?,"A: The test tube holder is on the table, directly in front of my current fixation.
B: The test tube holder is on the table, to the left of my current fixation.
C: The test tube holder is on the table, slightly to the right and below my current fixation.
D: The test tube holder is on the table, behind my current fixation.
E: The test tube holder is on the table, to the right of the scissors and above my current fixation.",Medical Area
a3d933a1-26b2-4025-b136-3a9c2d40db4c,Where is the pot with cinnamon sticks relative to my gaze when I am waiting for the water to boil in Frame 5?,"A: The pot is on the stove, directly under my current fixation.
B: The pot is on the stove, slightly to the left of my current fixation.
C: The pot is on the stove, slightly to the right of my current fixation.
D: The pot is on the countertop, to the right of my current fixation.
E: The pot is on the stove, far to the left of my current fixation.",Kitchen
c95ba288-2cca-46f2-b606-f4e4d145d40e,"Why did I add milk into the cup on the counter top, given the observed changes in my attention?","A: I was distracted by the electric kettle and forgot what I was doing.
B: I noticed the milk carton on the counter and decided to use it as a next step in making tea.
C: I was preparing to pour water from the kettle into the cup.
D: I saw the waste bin and thought about disposing of something.
E: I was checking if the tea bag was properly steeping.",Kitchen
b70b1c34-46b6-49af-bddb-505dc7738f96,"Why did I put down the craft material while Woman A was moving craft materials on the floor, considering the shifts in my attention?","A: I was distracted by the television and lost focus on the task at hand.
B: I was ensuring that the workspace remained organized as I anticipated needing more space.
C: I was mimicking Woman A's actions to maintain a synchronized workflow.
D: I was checking the television for instructions related to the next steps.
E: I was clearing out irrelevant pieces to avoid clutter.",Others
9d7d1acd-671f-4662-9c30-6ec10abd219a,"Why did I check the paper recipe while preparing the ingredients, given the observed changes in my attention?","A: I was ensuring that I followed the correct sequence of adding ingredients.
B: I was distracted by the clutter on the counter and needed to refocus.
C: I was verifying the measurements for the oil and lemon juice.
D: I was checking if I had all the necessary ingredients before proceeding.
E: I was trying to remember the next ingredient to dice.",Kitchen
0d271871-c8ba-4249-9434-d39ce0060e58,What did the viewer look at immediately after drinking from the cup of coffee?,"A: The woman X touching her hair.
B: The man Z moving a phone on the table.
C: A card on the table.
D: The man Y picking up a card.
E: The kitchen counter.",Living Room
9c5b7322-d1cc-4b56-ae9d-85831f28fac1,What did the viewer look at immediately after Woman X adjusted the glass cup on the table?,"A: The manual in Woman X's hands
B: The cards on the table
C: The pen that Man Y picked up
D: The pack of cards on the table
E: The glove that Man Y picked up",Kitchen
8623740d-86a1-4b83-82a0-c99923ce6bdb,Where is the object I focused on while cutting fresh cilantro with the knife relative to the bell pepper slices?,"A: The cilantro is on the chopping board, to the left of the bell pepper slices and in front of my current gaze fixation.
B: The cilantro is on the tray, behind the bell pepper slices and to the right of my current gaze fixation.
C: The cilantro is on the chopping board, to the right of the bell pepper slices and directly under my current gaze fixation.
D: The cilantro is on the countertop, near the sink, and to the left of my current gaze fixation.
E: The cilantro is on the chopping board, to the left of the bell pepper slices and slightly below my current gaze fixation.",Kitchen
b3937482-c973-4263-957d-1d5366329dad,Where is the object that you focused on for the longest time relative to the person P and the table?,"A: The object is on the floor, in front of person P and to the left of the table.
B: The object is on the slab, behind person P and to the right of the table.
C: The object is on the slab, in front of person P and to the left of the table.
D: The object is on the countertop, behind person P and to the right of the table.
E: The object is on the slab, in front of person P and to the right of the table.",Others
6bf869e6-32ac-4558-ac54-f78a5ad1e918,"Why did I cover the pot with its lid to steep the tea, given the observed changes in my attention?","A: I was trying to hide the tea bag from view while it steeped.
B: I was ensuring that the heat was retained to properly steep the tea.
C: I was checking if the tea had reached the desired flavor.
D: I was distracted by the kettle and forgot about the tea.
E: I was preparing to add more ingredients to the tea.",Kitchen
a223fcb2-8ffa-4826-bd0c-91027cf1c11e,Where is the piece of the pack wrap that Man X drops on the table relative to your current gaze direction?,"A: The piece of the pack wrap is on the table, to the left of your current gaze direction.
B: The piece of the pack wrap is on the table, directly in front of your current gaze direction.
C: The piece of the pack wrap is on the table, to the right of your current gaze direction.
D: The piece of the pack wrap is on the table, behind your current gaze direction.
E: The piece of the pack wrap is on the table, to the right of the glass cup and slightly below your current gaze direction.",Others
9ca2dc18-2c57-44cb-8c91-4b8b5c7ca223,Where is the group of cards that I pulled closer to me relative to my gaze direction in Frame 2?,"A: The group of cards is on the table, directly in front of my current gaze direction.
B: The group of cards is on the table, to the left of my current gaze direction.
C: The group of cards is on the table, to the right of my current gaze direction.
D: The group of cards is on the table, behind my current gaze direction.
E: The group of cards is on the table, below and slightly to the right of my current gaze direction.",Living Room
2bb31b69-fcda-4f54-8338-f590944df999,"Why did I pick the cards while A lady X was reshuffling her cards, considering the shifts in my attention?","A: I was trying to anticipate A lady X's next move by observing her card handling.
B: I was distracted by a shiny object near the cards and reached for it.
C: I was preparing to play my next card based on the current game state.
D: I was mimicking A lady X's actions as part of a social behavior.
E: I was checking if any specific card was missing from the deck.",Living Room
98869610-d638-4475-8f9a-73f5f878e54e,"Why did the person interlace her fingers and press the mannequin's chest while performing CPR, given the observed changes in attention?","A: She was ensuring proper hand placement by focusing on the mannequin's chest area.
B: She was distracted by the people around and kept adjusting her position.
C: She was checking if the mannequin was breathing properly during compressions.
D: She was trying to mimic the actions of others in the room.
E: She was preparing to call for assistance.",Medical Area
83d9f439-642d-47b8-bc95-1a9442a0f4f6,"Why did I add sugar to the tea in the pot while simmering it over low heat, given the observed changes in my attention?","A: I was distracted by the carton of milk and added sugar instead.
B: I was ensuring the sweetness level was balanced as I focused on the sugar container.
C: I was preparing to serve the tea immediately after adding the sugar.
D: I was mimicking someone else's actions who was also making tea.
E: I was checking if the ginger had fully infused into the tea.",Kitchen
f6cd28c0-570f-4048-a684-bb4f0b055adb,What did I look at after adding the chopped ginger into the pot of chai tea?,"A: The chopping board and spoon
B: The refrigerator
C: The running faucet
D: The cinnamon powder pack in the cabinet
E: The stove",Kitchen
dafc891e-05f0-4734-88c6-1f818ac67a23,What did the viewer look at immediately after moving jigsaw pieces from the second box to the first bowl in Frame 8?,"A: The second bowl
B: The puzzle pieces on the table
C: The first box
D: The second box
E: The microwave",Others
a7be6dfb-e765-4698-973b-37f222746116,"Why did I pull the food container while organizing game chips, given the observed changes in my attention?","A: I was distracted by the cat and needed to move the container out of the way.
B: I was preparing to eat more snacks while playing the game.
C: I was trying to create more space on the table for the game setup.
D: I was checking if there were any hidden game pieces inside the container.
E: I was mimicking man X's actions as he put down the cards.",Living Room
8db188af-c56c-4cd0-aa45-6aa187881f08,"Why did I unfold the instruction manual with my hand while preparing the COVID test, given the observed changes in my attention?","A: I was distracted by the scissors and kept adjusting them.
B: I was checking if all the materials were present on the table.
C: I needed to read the detailed steps for using the COVID test kit.
D: I was trying to hide the contents of the package from others.
E: I was preparing to fold the cover of the COVID test package.",Medical Area
554bdf0b-2239-4c83-ae2c-38907ca0bfc3,"Where is the object I focused on while shredding the carrots, and what is its relative position to the chopping board?","A: The grater is on the countertop, to the left of the chopping board and my current fixation.
B: The grater is on the countertop, in front of the chopping board and my current fixation.
C: The grater is on the countertop, to the right of the chopping board and my current fixation.
D: The grater is on the countertop, behind the chopping board and my current fixation.
E: The grater is on the countertop, next to the bowl and my current fixation.",Kitchen
60a5958c-4530-4eba-886a-a3474ab1fc7a,Where is the cucumber relative to my gaze when I retrieved it from the refrigerator?,"A: The cucumber is in the bottom drawer of the refrigerator, directly under my gaze.
B: The cucumber is on the top shelf of the refrigerator, slightly to the left of my gaze.
C: The cucumber is in the middle shelf of the refrigerator, to the right of my current fixation.
D: The cucumber is in the door compartment of the refrigerator, to the left of my current fixation.
E: The cucumber is in the bottom drawer of the refrigerator, to the left of the object I looked at for the longest time.",Kitchen
dafc891e-05f0-4734-88c6-1f818ac67a23,"Where is the object I am looking at relative to my position, and how does it relate spatially to the jigsaw pieces in my left hand?","A: The object I am looking at is on the table, directly in front of me, and slightly to the right of the jigsaw pieces in my left hand.
B: The object I am looking at is on the countertop, behind me, and to the left of the jigsaw pieces in my left hand.
C: The object I am looking at is on the floor, below me, and to the left of the jigsaw pieces in my left hand.
D: The object I am looking at is on the second bowl, to the right of me, and above the jigsaw pieces in my left hand.
E: The object I am looking at is on the first box, to the left of me, and below the jigsaw pieces in my left hand.",Others
